vin_#,brand,model,model_year,series,segment,bodystyle,month_sold,day_sold,year_sold,sold_date,quarter,sales_volume,drive_configuration,engine,transmission,trim,color,seats,package,moonroof,parking_assist,remote_start,keyless_entry_keypad,premium_radio,power_mirror,moonroof_cost,parking_assist_cost,remote_start_cost,keyless_entry_keypad_cost,premium_radio_cost,power_mirror_cost,region,country_of_sale,days_on_lot,sales_channel_l1,sales_channel_l2,sales_channel_l3,marketing_campaign,gross_sales,variable_marketing,net_sales,labor,tooling,materials,option_costs,package_costs,freight,overhead,warranty,engineering,depreciation,total_variable_cost,contribution_margin,total_fixed_cost,tariffs,net_revenue,after_tax,sales_date
1ABCD2E34FG630415,Tatra,Rambler,2013.0,Ra1,Sports Utility,Crossover,10.0,5.0,2015.0,10/5/15,Q4,1.0,4WD,v9 Supercharged,5 Speed Manual,Special Edition,Blue,Vinyl,Technology Package,1,0.0,0,0.0,1.0,1.0,825.0,0.0,0.0,0.0,710.0,370.0,North America,USA,96,Fleet,Commercial Accounts,Leasing,Dealer Cash Incentives,20182.0,1492.0,18690.0,1554.0,1695.0,4840.0,2455.0,1490.0,1006.0,1056.0,1589.0,2049.0,566.0,13989.0,4701.0,4311.0,551.0,390.0,-161.0,2015-10-05
1ABCD4E34FG630147,Tatra,Rambler,2014.0,Ra1,Sports Utility,Crossover,5.0,3.0,2016.0,5/3/16,Q2,1.0,AWD,v9 Turbo,6 Speed Manual,Luxury,White,Vinyl,Technology Package,1,0.0,0,1.0,1.0,0.0,825.0,0.0,0.0,640.0,710.0,0.0,North America,USA,96,Fleet,Commercial Accounts,Leasing,Low-Interest Financing,21017.0,2970.0,18048.0,1667.0,1819.0,4208.0,2595.0,1795.0,1061.0,1364.0,1612.0,1507.0,606.0,14303.0,3745.0,3932.0,574.0,-187.0,-761.0,2016-05-03
1ABCD2E34FG630688,Tatra,Rambler,2013.0,Ra1,Sports Utility,Crossover,10.0,30.0,2015.0,10/30/15,Q4,1.0,4WD,v9 Supercharged,5 Speed Manual,Special Edition,White,Vinyl,Technology Package,1,0.0,0,0.0,1.0,1.0,825.0,0.0,0.0,0.0,710.0,370.0,North America,USA,96,Fleet,Commercial Accounts,Leasing,Dealer Cash Incentives,20182.0,1492.0,18690.0,1554.0,1695.0,4840.0,2455.0,1110.0,1006.0,1056.0,1589.0,2049.0,566.0,13609.0,5081.0,4311.0,551.0,770.0,219.0,2015-10-30
1ABCD2E34FG630185,Tatra,Rambler,2013.0,Ra1,Sports Utility,Crossover,1.0,23.0,2015.0,1/23/15,Q1,1.0,AWD,v9 Gas,5 Speed Auto,Luxury,Blue,Leather,Parking Technology Package,0,0.0,1,0.0,1.0,0.0,0.0,0.0,425.0,0.0,710.0,0.0,North America,USA,100,Fleet,Commercial Accounts,Financing,Low-Interest Financing,19902.0,2701.0,17201.0,1614.0,1761.0,5136.0,1135.0,1567.0,1027.0,1321.0,1467.0,1761.0,587.0,13268.0,3933.0,4109.0,543.0,-176.0,-719.0,2015-01-23
1ABCD2E34FG630540,Tatra,Rambler,2013.0,Ra1,Sports Utility,Crossover,11.0,5.0,2015.0,11/5/15,Q4,1.0,AWD,v9 Gas,5 Speed Auto,Luxury,White,Leather,Parking Technology Package,0,0.0,1,0.0,1.0,0.0,0.0,0.0,425.0,0.0,710.0,0.0,North America,USA,100,Fleet,Commercial Accounts,Financing,Low-Interest Financing,20559.0,2790.0,17769.0,1667.0,1819.0,5306.0,1135.0,1567.0,1061.0,1364.0,1516.0,1819.0,606.0,13616.0,4152.0,4244.0,561.0,-92.0,-654.0,2015-11-05
1ABCD2E34FG630336,Tatra,Rambler,2013.0,Ra1,Sports Utility,Crossover,2.0,11.0,2015.0,2/11/15,Q1,1.0,4WD,v9 Turbo,5 Speed Auto,Luxury,White,Cloth,Appearance Package,0,1.0,1,0.0,1.0,0.0,0.0,870.0,425.0,0.0,710.0,0.0,North America,USA,105,Fleet,Commercial Accounts,Leasing,Cash Rebates,18803.0,4856.0,13947.0,1448.0,1579.0,4607.0,2975.0,1020.0,921.0,1185.0,1316.0,1579.0,526.0,13472.0,475.0,3685.0,513.0,-3210.0,-3723.0,2015-02-11
1ABCD2E34FG630673,Tatra,Rambler,2013.0,Ra1,Sports Utility,Crossover,10.0,1.0,2015.0,10/1/15,Q4,1.0,4WD,v9 Turbo,5 Speed Auto,Luxury,White,Cloth,Appearance Package,0,1.0,1,0.0,1.0,0.0,0.0,870.0,425.0,0.0,710.0,0.0,North America,USA,105,Fleet,Commercial Accounts,Leasing,Cash Rebates,19423.0,5016.0,14407.0,1496.0,1632.0,4759.0,2975.0,1020.0,952.0,1224.0,1360.0,1632.0,544.0,13784.0,623.0,3807.0,530.0,-3184.0,-3714.0,2015-10-01
1ABCD4E34FG630346,Tatra,Rambler,2014.0,Ra1,Sports Utility,Crossover,4.0,2.0,2016.0,4/2/16,Q2,1.0,4WD,v9 Supercharged,6 Speed Manual,Base,Gray,Cloth,Handling Package,1,1.0,1,0.0,1.0,1.0,825.0,870.0,425.0,0.0,710.0,370.0,North America,USA,110,Fleet,Commercial Accounts,Financing,Cash Rebates,21500.0,4760.0,16740.0,1710.0,1866.0,4215.0,3620.0,1270.0,1088.0,1399.0,1612.0,1495.0,622.0,14915.0,1825.0,3982.0,587.0,-2157.0,-2744.0,2016-04-02
1ABCD4E34FG630109,Tatra,Rambler,2014.0,Ra1,Sports Utility,Crossover,9.0,18.0,2016.0,9/18/16,Q3,1.0,AWD,v9 Turbo,6 Speed Manual,Luxury,Black,Vinyl,Technology Package,1,0.0,0,1.0,1.0,0.0,825.0,0.0,0.0,640.0,710.0,0.0,North America,USA,126,Fleet,Commercial Accounts,Leasing,Low-Interest Financing,21017.0,2970.0,18048.0,1667.0,1819.0,4208.0,2595.0,1795.0,1061.0,1364.0,1612.0,1507.0,606.0,14303.0,3745.0,3932.0,574.0,-187.0,-761.0,2016-09-18
1ABCD2E34FG630346,Tatra,Rambler,2013.0,Ra1,Sports Utility,Crossover,4.0,2.0,2015.0,4/2/15,Q2,1.0,4WD,v9 Supercharged,6 Speed Manual,Base,Black,Cloth,Handling Package,1,1.0,1,0.0,1.0,1.0,825.0,870.0,425.0,0.0,710.0,370.0,North America,USA,128,Fleet,Commercial Accounts,Cash,Cash Rebates,20813.0,4608.0,16205.0,1656.0,1806.0,4080.0,3620.0,1490.0,1054.0,1355.0,1561.0,1447.0,602.0,14815.0,1390.0,3855.0,568.0,-2465.0,-3033.0,2015-04-02
1ABCD2E34FG630325,Tatra,Rambler,2013.0,Ra1,Sports Utility,Crossover,4.0,2.0,2015.0,4/2/15,Q2,1.0,4WD,v9 Supercharged,6 Speed Manual,Base,Black,Cloth,Handling Package,1,1.0,1,0.0,1.0,1.0,825.0,870.0,425.0,0.0,710.0,370.0,North America,USA,128,Fleet,Commercial Accounts,Cash,Cash Rebates,20813.0,4608.0,16205.0,1656.0,1806.0,4080.0,3620.0,1490.0,1054.0,1355.0,1561.0,1447.0,602.0,14815.0,1390.0,3855.0,568.0,-2465.0,-3033.0,2015-04-02
1ABCD2E34FG630473,Tatra,Rambler,2013.0,Ra1,Sports Utility,Crossover,10.0,10.0,2015.0,10/10/15,Q4,1.0,4WD,v9 Supercharged,6 Speed Manual,Base,Silver,Cloth,Handling Package,1,1.0,1,0.0,1.0,1.0,825.0,870.0,425.0,0.0,710.0,370.0,North America,USA,128,Fleet,Commercial Accounts,Cash,Cash Rebates,21500.0,4760.0,16740.0,1710.0,1866.0,4215.0,3620.0,1490.0,1088.0,1399.0,1612.0,1495.0,622.0,15135.0,1605.0,3982.0,587.0,-2377.0,-2964.0,2015-10-10
1ABCD2E34FG630277,Tatra,Rambler,2013.0,Ra1,Sports Utility,Crossover,4.0,2.0,2015.0,4/2/15,Q2,1.0,4WD,v9 Supercharged,6 Speed Manual,Base,White,Cloth,Handling Package,1,1.0,1,0.0,1.0,1.0,825.0,870.0,425.0,0.0,710.0,370.0,North America,USA,128,Fleet,Commercial Accounts,Cash,Cash Rebates,20813.0,4608.0,16205.0,1656.0,1806.0,4080.0,3620.0,1490.0,1054.0,1355.0,1561.0,1447.0,602.0,14815.0,1390.0,3855.0,568.0,-2465.0,-3033.0,2015-04-02
1ABCD2E34FG630294,Tatra,Rambler,2013.0,Ra1,Sports Utility,Crossover,4.0,2.0,2015.0,4/2/15,Q2,1.0,4WD,v9 Supercharged,6 Speed Manual,Base,White,Cloth,Handling Package,1,1.0,1,0.0,1.0,1.0,825.0,870.0,425.0,0.0,710.0,370.0,North America,USA,128,Fleet,Commercial Accounts,Cash,Cash Rebates,20813.0,4608.0,16205.0,1656.0,1806.0,4080.0,3620.0,1490.0,1054.0,1355.0,1561.0,1447.0,602.0,14815.0,1390.0,3855.0,568.0,-2465.0,-3033.0,2015-04-02
1ABCD2E34FG630276,Tatra,Rambler,2013.0,Ra1,Sports Utility,Crossover,4.0,2.0,2015.0,4/2/15,Q2,1.0,4WD,v9 Supercharged,6 Speed Manual,Base,White,Cloth,Handling Package,1,1.0,1,0.0,1.0,1.0,825.0,870.0,425.0,0.0,710.0,370.0,North America,USA,128,Fleet,Commercial Accounts,Cash,Cash Rebates,20813.0,4608.0,16205.0,1656.0,1806.0,4080.0,3620.0,1490.0,1054.0,1355.0,1561.0,1447.0,602.0,14815.0,1390.0,3855.0,568.0,-2465.0,-3033.0,2015-04-02
1ABCD2E34FG630275,Tatra,Rambler,2013.0,Ra1,Sports Utility,Crossover,3.0,29.0,2015.0,3/29/15,Q1,1.0,4WD,v7 Turbo,5 Speed Auto,Base,White,Cloth,Appearance Package,0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,370.0,North America,USA,134,Fleet,Commercial Accounts,Leasing,Special Leases,20527.0,2701.0,17826.0,1677.0,1830.0,5337.0,370.0,1020.0,1067.0,1372.0,1525.0,1830.0,610.0,12369.0,5457.0,4270.0,560.0,1187.0,627.0,2015-03-29
1ABCD4E34FG630473,Tatra,Rambler,2014.0,Ra1,Sports Utility,Crossover,11.0,5.0,2016.0,11/5/16,Q4,1.0,AWD,v9 Gas,5 Speed Auto,Luxury,White,Leather,Parking Technology Package,0,0.0,1,0.0,1.0,0.0,0.0,0.0,425.0,0.0,710.0,0.0,North America,USA,157,Fleet,Commercial Accounts,Financing,Low-Interest Financing,21237.0,2882.0,18355.0,1723.0,1879.0,5481.0,1135.0,1490.0,1096.0,1409.0,1566.0,1879.0,626.0,13900.0,4455.0,4385.0,580.0,71.0,-509.0,2016-11-05
1ABCD4E34FG630464,Tatra,Rambler,2014.0,Ra1,Sports Utility,Crossover,5.0,3.0,2016.0,5/3/16,Q2,1.0,AWD,v9 Turbo,6 Speed Manual,Luxury,Gray,Vinyl,Technology Package,1,0.0,0,1.0,1.0,0.0,825.0,0.0,0.0,640.0,710.0,0.0,North America,USA,168,Fleet,Commercial Accounts,Leasing,Low-Interest Financing,21017.0,2970.0,18048.0,1667.0,1819.0,4208.0,2595.0,1795.0,1061.0,1364.0,1612.0,1507.0,606.0,14303.0,3745.0,3932.0,574.0,-187.0,-761.0,2016-05-03
1ABCD4E34FG630680,Tatra,Rambler,2014.0,Ra1,Sports Utility,Crossover,10.0,1.0,2016.0,10/1/16,Q4,1.0,4WD,v9 Turbo,5 Speed Auto,Luxury,Gray,Cloth,Appearance Package,0,1.0,1,0.0,1.0,0.0,0.0,870.0,425.0,0.0,710.0,0.0,North America,USA,170,Fleet,Commercial Accounts,Cash,Cash Rebates,20064.0,5182.0,14883.0,1545.0,1685.0,4916.0,2975.0,1270.0,983.0,1264.0,1405.0,1685.0,562.0,14357.0,525.0,3933.0,548.0,-3407.0,-3955.0,2016-10-01
1ABCD4E34FG630468,Tatra,Rambler,2014.0,Ra1,Sports Utility,Crossover,10.0,10.0,2016.0,10/10/16,Q4,1.0,4WD,v9 Supercharged,6 Speed Manual,Base,Blue,Cloth,Handling Package,1,1.0,1,0.0,1.0,1.0,825.0,870.0,425.0,0.0,710.0,370.0,North America,USA,174,Fleet,Commercial Accounts,Financing,Cash Rebates,22209.0,4917.0,17292.0,1767.0,1927.0,4354.0,3620.0,1020.0,1124.0,1445.0,1666.0,1544.0,642.0,14996.0,2296.0,4114.0,606.0,-1817.0,-2424.0,2016-10-10
1ABCD4E34FG630338,Tatra,Rambler,2014.0,Ra1,Sports Utility,Crossover,5.0,3.0,2016.0,5/3/16,Q2,1.0,AWD,v9 Turbo,6 Speed Manual,Luxury,Blue,Vinyl,Technology Package,1,0.0,0,1.0,1.0,0.0,825.0,0.0,0.0,640.0,710.0,0.0,North America,USA,180,Fleet,Commercial Accounts,Cash,Low-Interest Financing,21017.0,2970.0,18048.0,1667.0,1819.0,4208.0,2595.0,1567.0,1061.0,1364.0,1612.0,1507.0,606.0,14075.0,3973.0,3932.0,574.0,41.0,-533.0,2016-05-03
1ABCD4E34FG630688,Tatra,Rambler,2014.0,Ra1,Sports Utility,Crossover,12.0,18.0,2016.0,12/18/16,Q4,1.0,4WD,v9 Supercharged,5 Speed Manual,Special Edition,Silver,Cloth,Appearance Package,0,0.0,1,0.0,0.0,1.0,0.0,0.0,425.0,0.0,0.0,370.0,North America,USA,186,Fleet,Commercial Accounts,Leasing,Segment and Misc Incentives,19570.0,1384.0,18186.0,1634.0,1783.0,4585.0,795.0,1110.0,1040.0,1337.0,1666.0,1477.0,594.0,12168.0,6019.0,3854.0,534.0,2164.0,1630.0,2016-12-18
1ABCD4E34FG630214,Tatra,Rambler,2014.0,Ra1,Sports Utility,Crossover,8.0,20.0,2016.0,8/20/16,Q3,1.0,AWD,v7 Turbo,6 Speed Manual,Special Edition,Gray,Leather,Appearance Package,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,710.0,370.0,North America,USA,195,Fleet,Commercial Accounts,Cash,Low-Interest Financing,22208.0,2598.0,19610.0,1710.0,1866.0,4762.0,1630.0,1490.0,965.0,1134.0,1809.0,1961.0,557.0,13500.0,6110.0,4383.0,606.0,1728.0,1121.0,2016-08-20
1ABCD4E34FG630232,Tatra,Rambler,2014.0,Ra1,Sports Utility,Crossover,5.0,3.0,2016.0,5/3/16,Q2,1.0,AWD,v9 Turbo,6 Speed Manual,Luxury,Gray,Vinyl,Technology Package,1,0.0,0,1.0,1.0,0.0,825.0,0.0,0.0,640.0,710.0,0.0,North America,USA,196,Fleet,Commercial Accounts,Leasing,Low-Interest Financing,21017.0,2970.0,18048.0,1667.0,1819.0,4208.0,2595.0,1795.0,1061.0,1364.0,1612.0,1507.0,606.0,14303.0,3745.0,3932.0,574.0,-187.0,-761.0,2016-05-03
1ABCD4E34FG630162,Tatra,Rambler,2014.0,Ra1,Sports Utility,Crossover,8.0,20.0,2016.0,8/20/16,Q3,1.0,AWD,v7 Turbo,6 Speed Manual,Special Edition,Champagne,Leather,Appearance Package,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,710.0,370.0,North America,USA,203,Fleet,Commercial Accounts,Cash,Low-Interest Financing,22208.0,2598.0,19610.0,1710.0,1866.0,4762.0,1630.0,1490.0,965.0,1134.0,1809.0,1961.0,557.0,13500.0,6110.0,4383.0,606.0,1728.0,1121.0,2016-08-20
1ABCD4E34FG630246,Tatra,Rambler,2014.0,Ra1,Sports Utility,Crossover,5.0,3.0,2016.0,5/3/16,Q2,1.0,AWD,v9 Turbo,6 Speed Manual,Luxury,Black,Vinyl,Technology Package,1,0.0,0,1.0,1.0,0.0,825.0,0.0,0.0,640.0,710.0,0.0,North America,USA,207,Fleet,Commercial Accounts,Leasing,Low-Interest Financing,21017.0,2970.0,18048.0,1667.0,1819.0,4208.0,2595.0,1795.0,1061.0,1364.0,1612.0,1507.0,606.0,14303.0,3745.0,3932.0,574.0,-187.0,-761.0,2016-05-03
1ABCD4E34FG630415,Tatra,Rambler,2014.0,Ra1,Sports Utility,Crossover,12.0,12.0,2016.0,12/12/16,Q4,1.0,AWD,v9 Turbo,6 Speed Manual,Luxury,Blue,Vinyl,Technology Package,1,0.0,0,1.0,1.0,0.0,825.0,0.0,0.0,640.0,710.0,0.0,North America,USA,213,Fleet,Commercial Accounts,Cash,Low-Interest Financing,21711.0,3068.0,18643.0,1722.0,1879.0,4347.0,2595.0,1490.0,1096.0,1409.0,1666.0,1557.0,626.0,14325.0,4318.0,4062.0,593.0,257.0,-336.0,2016-12-12
1ABCD4E34FG630230,Tatra,Rambler,2014.0,Ra1,Sports Utility,Crossover,5.0,3.0,2016.0,5/3/16,Q2,1.0,AWD,v9 Turbo,6 Speed Manual,Luxury,Gray,Vinyl,Technology Package,1,0.0,0,1.0,1.0,0.0,825.0,0.0,0.0,640.0,710.0,0.0,North America,USA,218,Fleet,Commercial Accounts,Leasing,Low-Interest Financing,21017.0,2970.0,18048.0,1667.0,1819.0,4208.0,2595.0,1795.0,1061.0,1364.0,1612.0,1507.0,606.0,14303.0,3745.0,3932.0,574.0,-187.0,-761.0,2016-05-03
1ABCD4E34FG630609,Tatra,Rambler,2014.0,Ra1,Sports Utility,Crossover,11.0,4.0,2016.0,11/4/16,Q4,1.0,AWD,v9 Turbo,6 Speed Manual,Luxury,White,Vinyl,Technology Package,1,0.0,0,1.0,1.0,0.0,825.0,0.0,0.0,640.0,710.0,0.0,North America,USA,223,Fleet,Commercial Accounts,Leasing,Low-Interest Financing,21711.0,3068.0,18643.0,1722.0,1879.0,4347.0,2595.0,1795.0,1096.0,1409.0,1666.0,1557.0,626.0,14630.0,4013.0,4062.0,593.0,-48.0,-641.0,2016-11-04
1ABCD4E34FG630377,Tatra,Rambler,2014.0,Ra1,Sports Utility,Crossover,6.0,27.0,2016.0,6/27/16,Q2,1.0,4WD,v9 Supercharged,5 Speed Manual,Special Edition,Black,Cloth,Appearance Package,0,0.0,1,0.0,0.0,1.0,0.0,0.0,425.0,0.0,0.0,370.0,North America,USA,231,Fleet,Commercial Accounts,Leasing,Segment and Misc Incentives,18945.0,1340.0,17605.0,1582.0,1726.0,4439.0,795.0,1110.0,1007.0,1295.0,1612.0,1430.0,575.0,11840.0,5765.0,3731.0,517.0,2034.0,1517.0,2016-06-27
1ABCD4E34FG630262,Tatra,Rambler,2014.0,Ra1,Sports Utility,Crossover,6.0,27.0,2016.0,6/27/16,Q2,1.0,4WD,v9 Supercharged,5 Speed Manual,Special Edition,Blue,Cloth,Appearance Package,0,0.0,1,0.0,0.0,1.0,0.0,0.0,425.0,0.0,0.0,370.0,North America,USA,234,Fleet,Commercial Accounts,Cash,Segment and Misc Incentives,18945.0,1340.0,17605.0,1582.0,1726.0,4439.0,795.0,1110.0,1007.0,1295.0,1612.0,1430.0,575.0,11840.0,5765.0,3731.0,517.0,2034.0,1517.0,2016-06-27
1ABCD4E34FG630354,Tatra,Rambler,2014.0,Ra1,Sports Utility,Crossover,2.0,23.0,2016.0,2/23/16,Q1,1.0,AWD,v9 Turbo,6 Speed Manual,Luxury,Blue,Vinyl,Technology Package,1,0.0,0,1.0,1.0,0.0,825.0,0.0,0.0,640.0,710.0,0.0,North America,USA,245,Fleet,Commercial Accounts,Cash,Low-Interest Financing,21711.0,3068.0,18643.0,1722.0,1879.0,4347.0,2595.0,1020.0,1096.0,1409.0,1666.0,1557.0,626.0,13855.0,4788.0,4062.0,593.0,727.0,134.0,2016-02-23
1ABCD4E34FG630673,Tatra,Rambler,2014.0,Ra1,Sports Utility,Crossover,9.0,18.0,2016.0,9/18/16,Q3,1.0,AWD,v9 Turbo,6 Speed Manual,Luxury,Blue,Vinyl,Technology Package,1,0.0,0,1.0,1.0,0.0,825.0,0.0,0.0,640.0,710.0,0.0,North America,USA,248,Fleet,Commercial Accounts,Leasing,Low-Interest Financing,21017.0,2970.0,18048.0,1667.0,1819.0,4208.0,2595.0,1020.0,1061.0,1364.0,1612.0,1507.0,606.0,13528.0,4520.0,3932.0,574.0,588.0,14.0,2016-09-18
1ABCD4E34FG630149,Tatra,Rambler,2014.0,Ra1,Sports Utility,Crossover,5.0,3.0,2016.0,5/3/16,Q2,1.0,AWD,v9 Turbo,6 Speed Manual,Luxury,Blue,Vinyl,Technology Package,1,0.0,0,1.0,1.0,0.0,825.0,0.0,0.0,640.0,710.0,0.0,North America,USA,258,Fleet,Commercial Accounts,Financing,Low-Interest Financing,21017.0,2970.0,18048.0,1667.0,1819.0,4208.0,2595.0,1795.0,1061.0,1364.0,1612.0,1507.0,606.0,14303.0,3745.0,3932.0,574.0,-187.0,-761.0,2016-05-03
1ABCD2E34FG630213,Tatra,Rambler,2013.0,Ra1,Sports Utility,Crossover,6.0,27.0,2015.0,6/27/15,Q2,1.0,4WD,v9 Supercharged,5 Speed Manual,Special Edition,White,Cloth,Appearance Package,0,0.0,1,0.0,0.0,1.0,0.0,0.0,425.0,0.0,0.0,370.0,North America,USA,263,Fleet,Commercial Accounts,Cash,Segment and Misc Incentives,18340.0,1297.0,17043.0,1532.0,1671.0,4297.0,795.0,1110.0,975.0,1253.0,1561.0,1384.0,557.0,11523.0,5520.0,3612.0,501.0,1908.0,1408.0,2015-06-27
1ABCD2E34FG630324,Tatra,Rambler,2013.0,Ra1,Sports Utility,Crossover,6.0,27.0,2015.0,6/27/15,Q2,1.0,4WD,v9 Supercharged,5 Speed Manual,Special Edition,White,Cloth,Appearance Package,0,0.0,1,0.0,0.0,1.0,0.0,0.0,425.0,0.0,0.0,370.0,North America,USA,263,Fleet,Commercial Accounts,Cash,Segment and Misc Incentives,18340.0,1297.0,17043.0,1532.0,1671.0,4297.0,795.0,1110.0,975.0,1253.0,1561.0,1384.0,557.0,11523.0,5520.0,3612.0,501.0,1908.0,1408.0,2015-06-27
1ABCD2E34FG630385,Tatra,Rambler,2013.0,Ra1,Sports Utility,Crossover,6.0,27.0,2015.0,6/27/15,Q2,1.0,4WD,v9 Supercharged,5 Speed Manual,Special Edition,White,Cloth,Appearance Package,0,0.0,1,0.0,0.0,1.0,0.0,0.0,425.0,0.0,0.0,370.0,North America,USA,263,Fleet,Commercial Accounts,Cash,Segment and Misc Incentives,18340.0,1297.0,17043.0,1532.0,1671.0,4297.0,795.0,1490.0,975.0,1253.0,1561.0,1384.0,557.0,11903.0,5140.0,3612.0,501.0,1528.0,1028.0,2015-06-27
1ABCD2E34FG630105,Tatra,Rambler,2013.0,Ra1,Sports Utility,Crossover,6.0,27.0,2015.0,6/27/15,Q2,1.0,4WD,v9 Supercharged,5 Speed Manual,Special Edition,White,Cloth,Appearance Package,0,0.0,1,0.0,0.0,1.0,0.0,0.0,425.0,0.0,0.0,370.0,North America,USA,263,Fleet,Commercial Accounts,Cash,Segment and Misc Incentives,18340.0,1297.0,17043.0,1532.0,1671.0,4297.0,795.0,1490.0,975.0,1253.0,1561.0,1384.0,557.0,11903.0,5140.0,3612.0,501.0,1528.0,1028.0,2015-06-27
1ABCD2E34FG630555,Tatra,Rambler,2013.0,Ra1,Sports Utility,Crossover,12.0,18.0,2015.0,12/18/15,Q4,1.0,4WD,v9 Supercharged,5 Speed Manual,Special Edition,White,Cloth,Appearance Package,0,0.0,1,0.0,0.0,1.0,0.0,0.0,425.0,0.0,0.0,370.0,North America,USA,263,Fleet,Commercial Accounts,Cash,Segment and Misc Incentives,18945.0,1340.0,17605.0,1582.0,1726.0,4439.0,795.0,1110.0,1007.0,1295.0,1612.0,1430.0,575.0,11840.0,5765.0,3731.0,517.0,2034.0,1517.0,2015-12-18
1ABCD4E34FG630161,Tatra,Rambler,2014.0,Ra1,Sports Utility,Crossover,8.0,20.0,2016.0,8/20/16,Q3,1.0,AWD,v7 Turbo,6 Speed Manual,Special Edition,Champagne,Leather,Appearance Package,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,710.0,370.0,North America,USA,269,Fleet,Commercial Accounts,Financing,Low-Interest Financing,22208.0,2598.0,19610.0,1710.0,1866.0,4762.0,1630.0,1795.0,965.0,1134.0,1809.0,1961.0,557.0,13805.0,5805.0,4383.0,606.0,1423.0,816.0,2016-08-20
1ABCD4E34FG630385,Tatra,Rambler,2014.0,Ra1,Sports Utility,Crossover,6.0,27.0,2016.0,6/27/16,Q2,1.0,4WD,v9 Supercharged,5 Speed Manual,Special Edition,Blue,Cloth,Appearance Package,0,0.0,1,0.0,0.0,1.0,0.0,0.0,425.0,0.0,0.0,370.0,North America,USA,275,Fleet,Commercial Accounts,Cash,Segment and Misc Incentives,18945.0,1340.0,17605.0,1582.0,1726.0,4439.0,795.0,1490.0,1007.0,1295.0,1612.0,1430.0,575.0,12220.0,5385.0,3731.0,517.0,1654.0,1137.0,2016-06-27
1ABCD4E34FG630185,Tatra,Rambler,2014.0,Ra1,Sports Utility,Crossover,1.0,23.0,2016.0,1/23/16,Q1,1.0,AWD,v9 Gas,5 Speed Auto,Luxury,Black,Leather,Parking Technology Package,0,0.0,1,0.0,1.0,0.0,0.0,0.0,425.0,0.0,710.0,0.0,North America,USA,276,Fleet,Commercial Accounts,Financing,Low-Interest Financing,20559.0,2790.0,17769.0,1667.0,1819.0,5306.0,1135.0,1567.0,1061.0,1364.0,1516.0,1819.0,606.0,13616.0,4152.0,4244.0,561.0,-92.0,-654.0,2016-01-23
1ABCD4E34FG630325,Tatra,Rambler,2014.0,Ra1,Sports Utility,Crossover,4.0,2.0,2016.0,4/2/16,Q2,1.0,4WD,v9 Supercharged,6 Speed Manual,Base,White,Cloth,Handling Package,1,1.0,1,0.0,1.0,1.0,825.0,870.0,425.0,0.0,710.0,370.0,North America,USA,277,Fleet,Commercial Accounts,Leasing,Cash Rebates,21500.0,4760.0,16740.0,1710.0,1866.0,4215.0,3620.0,1270.0,1088.0,1399.0,1612.0,1495.0,622.0,14915.0,1825.0,3982.0,587.0,-2157.0,-2744.0,2016-04-02
1ABCD4E34FG630540,Tatra,Rambler,2014.0,Ra1,Sports Utility,Crossover,9.0,18.0,2016.0,9/18/16,Q3,1.0,AWD,v9 Turbo,6 Speed Manual,Luxury,Blue,Vinyl,Technology Package,1,0.0,0,1.0,1.0,0.0,825.0,0.0,0.0,640.0,710.0,0.0,North America,USA,280,Fleet,Commercial Accounts,Financing,Low-Interest Financing,21017.0,2970.0,18048.0,1667.0,1819.0,4208.0,2595.0,1567.0,1061.0,1364.0,1612.0,1507.0,606.0,14075.0,3973.0,3932.0,574.0,41.0,-533.0,2016-09-18
1ABCD4E34FG630294,Tatra,Rambler,2014.0,Ra1,Sports Utility,Crossover,4.0,2.0,2016.0,4/2/16,Q2,1.0,4WD,v9 Supercharged,6 Speed Manual,Base,Black,Cloth,Handling Package,1,1.0,1,0.0,1.0,1.0,825.0,870.0,425.0,0.0,710.0,370.0,North America,USA,288,Fleet,Commercial Accounts,Leasing,Cash Rebates,21500.0,4760.0,16740.0,1710.0,1866.0,4215.0,3620.0,1270.0,1088.0,1399.0,1612.0,1495.0,622.0,14915.0,1825.0,3982.0,587.0,-2157.0,-2744.0,2016-04-02
1ABCD4E34FG630276,Tatra,Rambler,2014.0,Ra1,Sports Utility,Crossover,4.0,2.0,2016.0,4/2/16,Q2,1.0,4WD,v9 Supercharged,6 Speed Manual,Base,White,Cloth,Handling Package,1,1.0,1,0.0,1.0,1.0,825.0,870.0,425.0,0.0,710.0,370.0,North America,USA,292,Fleet,Commercial Accounts,Cash,Cash Rebates,21500.0,4760.0,16740.0,1710.0,1866.0,4215.0,3620.0,1795.0,1088.0,1399.0,1612.0,1495.0,622.0,15440.0,1300.0,3982.0,587.0,-2682.0,-3269.0,2016-04-02
